obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-18.645562,-7.73914513,175.92625,197.1883124,24.58747,-66.45598138,-162.2998385,46.40625,21
-18.6455594,-6.627195863,126.98062,197.0727013,6.57732,-66.45598138,-162.2998385,-2.10938,22
-18.6455594,-6.627195863,127.91688,197.0727013,8.79812,-66.45598138,-162.2998385,-0.70312,23
-18.6455594,-6.627195863,176.70562,197.0727013,29.84377,-66.45598138,-162.2998385,48.51562,24
-18.6455594,-6.627195863,134.06812,197.0727013,9.61998,-66.45598138,-162.2998385,6.32812,25
-19.51481625,-6.627193786,180.04438,196.7798828,29.71136,-66.45598138,-162.2998385,52.73438,26
-19.51481625,-6.627193786,181.07062,196.7798828,25.79142,-66.45598138,-162.2998385,54.14062,27
-19.51481625,-6.627193786,196.12938,196.7798828,23.78429,-66.45598138,-162.2998385,69.60938,28
-19.51481625,-6.627193786,172.55625,196.7798828,27.05059,-66.45598138,-162.2998385,46.40625,29
-19.51481625,-6.627193786,183.47625,196.7798828,27.47198,-66.45598138,-162.2998385,57.65625,30
-19.51481625,-6.627193786,192.99,196.7798828,24.76272,-66.45598138,-162.2998385,67.5,31
-19.51481625,-6.627193786,124.45688,196.7798828,9.04812,-66.45598138,-162.2998385,-0.70312,32
-19.51481625,-6.627193786,124.12688,196.7798828,9.40549,-66.45598138,-162.2998385,-0.70312,33
-19.51481625,-6.627193786,188.46438,196.7798828,25.8545,-66.45598138,-162.2998385,63.98438,34
-19.51481625,-6.627193786,185.35188,196.7798828,25.94326,-66.45598138,-162.2998385,61.17188,35
-19.51481625,-6.627193786,185.06188,196.7798828,24.99201,-66.45598138,-162.2998385,61.17188,36
-19.51481625,-6.627193786,153.81438,196.7798828,20.73777,-66.45598138,-162.2998385,30.23438,37
-19.51481625,-6.627193786,151.405,196.7798828,21.78164,-66.45598138,-162.2998385,28.125,38
-19.51481625,-6.627193786,151.065,196.7798828,21.78164,-66.45598138,-162.2998385,28.125,39
-19.51481625,-6.627193786,179.60312,196.7798828,18.64754,-66.45598138,-162.2998385,56.95312,40
-19.51481625,-6.627193786,156.09,196.7798828,18.15826,-66.45598138,-162.2998385,33.75,41
-19.51481625,-6.627193786,176.87375,196.7798828,17.09033,-66.45598138,-162.2998385,54.84375,42
-19.51481625,-6.627193786,170.26562,196.7798828,18.18596,-66.45598138,-162.2998385,48.51562,43
-19.51481625,-6.627193786,174.19438,196.7798828,19.86299,-66.45598138,-162.2998385,52.73438,44
-19.51481625,-6.627193786,178.84625,196.7798828,21.19933,-66.45598138,-162.2998385,57.65625,45
-19.51481625,-6.627193786,120.17688,196.7798828,7.50724,-66.45598138,-162.2998385,-0.70312,46
-19.51481354,-5.515244521,169.14562,196.6674992,20.12884,-66.45598138,-162.2998385,48.51562,47
-19.51481354,-5.515244521,170.55188,196.6674992,24.00705,-66.45598138,-162.2998385,49.92188,48
-19.51481354,-5.515244521,168.4425,196.6674992,25.42913,-66.45598138,-162.2998385,47.8125,49
-19.51481354,-5.515244521,167.4625,196.6674992,27.10024,-66.45598138,-162.2998385,47.8125,50
-19.51481354,-5.515244521,118.66688,196.6674992,7.76231,-66.45598138,-162.2998385,-0.70312,51
-19.51481354,-5.515244521,118.39688,196.6674992,7.91887,-66.45598138,-162.2998385,-0.70312,52
-19.51481354,-5.515244521,118.10688,196.6674992,7.81853,-66.45598138,-162.2998385,-0.70312,53
-19.51481354,-5.515244521,117.82688,196.6674992,8.09214,-66.45598138,-162.2998385,-0.70312,54
-19.51481354,-5.515244521,178.00562,196.6674992,22.84435,-66.45598138,-162.2998385,59.76562,55
-19.51481354,-5.515244521,117.28688,196.6674992,7.07566,-66.45598138,-162.2998385,-0.70312,56
-19.51481354,-5.515244521,117.02688,196.6674992,7.07566,-66.45598138,-162.2998385,-0.70312,57
-19.51481354,-5.515244521,169.48125,196.6674992,22.1972,-66.45598138,-162.2998385,52.03125,58
-19.51481354,-5.515244521,116.49688,196.6674992,8.46326,-66.45598138,-162.2998385,-0.70312,59
-19.51481354,-5.515244521,116.23688,196.6674992,6.85544,-66.45598138,-162.2998385,-0.70312,60
-19.51481354,-5.515244521,174.31625,196.6674992,19.87497,-66.45598138,-162.2998385,57.65625,61
-19.51481354,-5.515244521,169.8575,196.6674992,17.50419,-66.45598138,-162.2998385,53.4375,62
-19.51481354,-5.515244521,158.3575,196.6674992,15.0704,-66.45598138,-162.2998385,42.1875,63
-20.38407026,-5.51524235,177.08188,196.3755205,20.37629,-66.45598138,-162.2998385,61.17188,64
-20.38407026,-5.51524235,178.25812,196.3755205,23.07799,-66.45598138,-162.2998385,62.57812,65
-20.38407026,-5.51524235,175.20562,196.3755205,17.10521,-66.45598138,-162.2998385,59.76562,66
-20.38407026,-5.51524235,174.94562,196.2663193,18.14691,-66.45599063,-163.4117877,59.76562,67
-20.38407026,-5.51524235,162.7625,196.2663193,19.415,-66.45599063,-163.4117877,47.8125,68
-20.38407026,-5.51524235,156.9075,196.2663193,13.71553,-66.45599063,-163.4117877,42.1875,69
-20.38407026,-5.51524235,180.56375,196.2663193,20.07323,-66.45599063,-163.4117877,66.09375,70
-20.38407026,-5.51524235,171.91625,196.2663193,22.27924,-66.45599063,-163.4117877,57.65625,71
-20.38407026,-5.51524235,163.96188,196.5565713,20.24629,-67.32526454,-163.4117804,49.92188,72
-20.38407026,-5.51524235,176.37812,196.4470696,17.51787,-67.32527392,-164.5237297,62.57812,73
-20.38407026,-5.51524235,162.11562,196.4470696,17.35798,-67.32527392,-164.5237297,48.51562,74
-20.38407026,-5.51524235,178.0675,196.4470696,19.41281,-67.32527392,-164.5237297,64.6875,75
-20.38407026,-5.51524235,193.32625,196.4470696,18.3903,-67.32527392,-164.5237297,80.15625,76
-20.38407026,-5.51524235,172.73562,196.4470696,22.95723,-67.32527392,-164.5237297,59.76562,77
-20.38407026,-5.51524235,192.93625,196.4470696,26.50089,-67.32527392,-164.5237297,80.15625,78
-20.38407026,-5.51524235,169.53312,196.4470696,24.18955,-67.32527392,-164.5237297,56.95312,79
-20.38407026,-5.51524235,192.54625,196.4470696,20.81172,-67.32527392,-164.5237297,80.15625,80
-20.38407026,-5.51524235,158.61625,196.4470696,19.16406,-67.32527392,-164.5237297,46.40625,81
-20.38407026,-5.51524235,174.60812,196.4470696,24.80988,-67.32527392,-164.5237297,62.57812,82
-20.38407026,-5.51524235,169.50625,196.4470696,20.34987,-67.32527392,-164.5237297,57.65625,83
-20.38407026,-5.51524235,169.32625,196.4470696,20.34961,-67.32527392,-164.5237297,57.65625,84
-20.38407026,-5.51524235,110.79688,196.3389677,6.37577,-67.32528329,-165.635679,-0.70312,85
-20.38407026,-5.51524235,110.64688,196.3389677,8.1309,-67.32528329,-165.635679,-0.70312,86
-20.38407026,-5.51524235,110.47688,196.3389677,9.12307,-67.32528329,-165.635679,-0.70312,87
-20.38407026,-5.51524235,110.32688,196.6249806,9.57741,-68.19455744,-165.6356716,-0.70312,88
-20.38407026,-5.51524235,110.16688,196.5165946,9.7326,-68.19456694,-166.7476209,-0.70312,89
-20.38407026,-5.51524235,110.01688,196.5165946,7.28031,-68.19456694,-166.7476209,-0.70312,90
-20.38407026,-5.51524235,176.67375,196.5165946,19.58939,-68.19456694,-166.7476209,66.09375,91
-20.38407026,-5.51524235,180.05938,196.5165946,17.15644,-68.19456694,-166.7476209,69.60938,92
-20.38407026,-5.51524235,164.44062,196.5165946,17.85132,-68.19456694,-166.7476209,54.14062,93
-20.38407026,-5.51524235,195.94125,196.5165946,13.46417,-68.19456694,-166.7476209,85.78125,94
-20.38407026,-5.51524235,107.92062,196.5165946,6.85737,-68.19456694,-166.7476209,-2.10938,95
-20.38407026,-5.51524235,109.18688,196.6249806,8.27763,-68.19455744,-165.6356716,-0.70312,96
-20.38407026,-5.51524235,174.4475,196.6249806,25.34953,-68.19455744,-165.6356716,64.6875,97
-20.38407026,-5.51524235,107.53062,196.6249806,7.82557,-68.19455744,-165.6356716,-2.10938,98
-20.38407026,-5.51524235,107.41062,196.6249806,6.76882,-68.19455744,-165.6356716,-2.10938,99
-20.38407026,-5.51524235,107.29062,196.5165946,6.25926,-68.19456694,-166.7476209,-2.10938,100
-20.38407026,-5.51524235,185.92062,196.8001152,17.35077,-69.06384122,-166.7476134,76.64062,101
-20.38407026,-5.51524235,108.47688,196.8001152,6.14682,-69.06384122,-166.7476134,-0.70312,102
-20.38407026,-5.51524235,108.35688,196.8001152,6.46873,-69.06384122,-166.7476134,-0.70312,103
-20.38406742,-4.403293082,108.25688,196.6914669,7.12655,-69.06384122,-166.7476134,-0.70312,104
-20.38406742,-4.403293082,189.00625,196.6914669,20.14087,-69.06384122,-166.7476134,80.15625,105
-20.38406742,-4.403293082,108.04688,196.5841778,7.63181,-69.06385083,-167.8595627,-0.70312,106
-20.38406742,-4.403293082,107.93688,196.5841778,7.03089,-69.06385083,-167.8595627,-0.70312,107
-20.38406742,-4.403293082,107.84688,196.5841778,6.43685,-69.06385083,-167.8595627,-0.70312,108
-20.38406742,-4.403293082,149.24125,196.5841778,15.24052,-69.06385083,-167.8595627,40.78125,109
-20.38406742,-4.403293082,188.52625,196.5841778,24.69055,-69.06385083,-167.8595627,80.15625,110
-20.38406742,-4.403293082,196.86375,196.5841778,22.31529,-69.06385083,-167.8595627,88.59375,111
-20.38406742,-4.403293082,107.47688,196.8636492,6.77445,-69.93312523,-167.8595551,-0.70312,112
-20.38406742,-4.403293082,107.39688,196.8636492,7.98285,-69.93312523,-167.8595551,-0.70312,113
-20.38406742,-4.403293082,107.30688,196.8636492,9.03846,-69.93312523,-167.8595551,-0.70312,114
-20.38406742,-4.403293082,107.22688,196.8636492,7.24048,-69.93312523,-167.8595551,-0.70312,115
-20.38406742,-4.403293082,107.14688,196.8636492,6.88282,-69.93312523,-167.8595551,-0.70312,116
-20.38406742,-4.403293082,172.4475,196.8636492,19.24204,-69.93312523,-167.8595551,64.6875,117
-20.38406742,-4.403293082,105.58062,196.8636492,7.60918,-69.93312523,-167.8595551,-2.10938,118
-20.38406742,-4.403293082,106.91688,196.8636492,6.73156,-69.93312523,-167.8595551,-0.70312,119
-20.38406742,-4.403293082,167.30562,196.8636492,15.01619,-69.93312523,-167.8595551,59.76562,120
-20.38406742,-4.403293082,106.76688,196.8636492,6.2108,-69.93312523,-167.8595551,-0.70312,121
-20.38406742,-4.403293082,173.48375,196.9725326,13.52759,-69.93311549,-166.7476058,66.09375,122
-20.38406742,-4.403293082,106.61688,196.9725326,7.40761,-69.93311549,-166.7476058,-0.70312,123
-20.38406742,-4.403293082,106.55688,196.8636492,7.57929,-69.93312523,-167.8595551,-0.70312,124
-20.38406742,-4.403293082,106.49688,196.8636492,7.3813,-69.93312523,-167.8595551,-0.70312,125
-20.38406742,-4.403293082,105.03062,196.8636492,6.8449,-69.93312523,-167.8595551,-2.10938,126
-20.38406742,-4.403293082,106.38688,196.7561142,7.0644,-69.93313496,-168.9715044,-0.70312,127
-20.38406742,-4.403293082,187.18625,196.7561142,22.97334,-69.93313496,-168.9715044,80.15625,128
-20.38406742,-4.403293082,106.27688,196.7561142,6.76674,-69.93313496,-168.9715044,-0.70312,129
-20.38406742,-4.403293082,106.22688,196.7561142,7.45877,-69.93313496,-168.9715044,-0.70312,130
-20.38406742,-4.403293082,106.18688,196.7561142,9.47096,-69.93313496,-168.9715044,-0.70312,131
-20.38406742,-4.403293082,104.74062,196.7561142,8.03058,-69.93313496,-168.9715044,-2.10938,132
-20.38406742,-4.403293082,107.82,196.7561142,0,-69.93313496,-168.9715044,0,133
-20.38406742,-4.403293082,111.49,196.7561142,0,-69.93313496,-168.9715044,0,134
-20.38406742,-4.403293082,116.33688,196.7561142,6.20288,-69.93313496,-168.9715044,-0.70312,135
-20.38406742,-4.403293082,121.91062,196.7561142,7.06056,-69.93313496,-168.9715044,-2.10938,136
-20.38406742,-4.403293082,132.3,196.7561142,0,-69.93313496,-168.9715044,0,137
-20.38406742,-4.403293082,139.44688,196.8636492,7.62915,-69.93312523,-167.8595551,-0.70312,138
-20.38406742,-4.403293082,147.60688,196.8636492,6.46613,-69.93312523,-167.8595551,-0.70312,139
-20.38406742,-4.403293082,158.38312,196.8636492,8.27474,-69.93312523,-167.8595551,0.70312,140
-20.38406742,-4.403293082,163.98688,196.8636492,15.99256,-69.93312523,-167.8595551,-0.70312,141
-20.38406742,-4.403293082,197.36875,196.8636492,22.77299,-69.93312523,-167.8595551,26.71875,142
-20.38406742,-4.403293082,199.65625,196.8636492,17.85852,-69.93312523,-167.8595551,23.90625,143
-20.38406742,-4.403293082,180.16312,196.8636492,21.87047,-69.93312523,-167.8595551,0.70312,144
-20.38406742,-4.403293082,172.71938,196.8636492,10.63467,-69.93312523,-167.8595551,-9.14062,145
-20.38406742,-4.403293082,180.6975,196.7561142,12.37534,-69.93313496,-168.9715044,-2.8125,146
-20.38406742,-4.403293082,180.07125,196.7561142,12.33273,-69.93313496,-168.9715044,-4.21875,147
-20.38406742,-4.403293082,178.895,196.7561142,13.68224,-69.93313496,-168.9715044,-5.625,148
-20.38406742,-4.403293082,177.28875,196.7561142,11.98586,-69.93313496,-168.9715044,-7.03125,149
-20.38407026,-5.51524235,180.6875,196.8636514,8.68327,-69.93313496,-168.9715044,-2.8125,150
-20.38407026,-5.51524235,182.41312,196.8636514,16.00556,-69.93313496,-168.9715044,0.70312,151
-20.38407026,-5.51524235,172.41875,196.8636514,9.9599,-69.93313496,-168.9715044,-7.03125,152
-20.38407026,-5.51524235,167.70938,196.8636514,10.72754,-69.93313496,-168.9715044,-9.14062,153
-20.38407026,-5.51524235,168.855,196.8636514,9.42944,-69.93313496,-168.9715044,-5.625,154
-20.38407026,-5.51524235,166.01875,196.8636514,10.47501,-69.93313496,-168.9715044,-7.03125,155
-20.38407026,-5.51524235,163.34938,196.9725348,11.55432,-69.93312523,-167.8595551,-9.14062,156
-20.38407026,-5.51524235,170.72062,196.9725348,12.91785,-69.93312523,-167.8595551,-2.10938,157
-20.38407026,-5.51524235,184.40688,196.9725348,17.91613,-69.93312523,-167.8595551,10.54688,158
-20.38407026,-5.51524235,197.72,196.9725348,19.02771,-69.93312523,-167.8595551,22.5,159
-20.38407026,-5.51524235,200.90938,196.9725348,22.39676,-69.93312523,-167.8595551,24.60938,160
-20.3840731,-6.627191615,195.13125,197.0827934,18.03695,-69.93312523,-167.8595551,18.28125,161
-20.3840731,-6.627191615,194.89812,197.0827934,23.37851,-69.93312523,-167.8595551,17.57812,162
-20.3840731,-6.627191615,195.68812,197.0827934,21.83627,-69.93312523,-167.8595551,17.57812,163
-20.3840731,-6.627191615,173.505,196.972537,19.55504,-69.93313496,-168.9715044,-5.625,164
-20.38407594,-7.739140882,180.35,197.0827957,0,-69.93313496,-168.9715044,0,165
-20.38407878,-8.851090148,180.99688,197.1944527,16.82014,-69.93313496,-168.9715044,-0.70312,166
-20.38408161,-9.963039414,195.57625,197.3075341,19.65507,-69.93313496,-168.9715044,12.65625,167
-20.38408445,-11.07498868,171.51375,197.3075364,18.29729,-69.9331447,-170.0834536,-12.65625,168
-20.38408729,-12.18693795,187.54938,197.4220685,20.70919,-69.9331447,-170.0834536,2.10938,169
-20.38409013,-13.29888721,199.04625,197.5380787,20.22308,-69.9331447,-170.0834536,12.65625,170
-20.38409297,-14.41083648,187.95312,197.6555947,26.10641,-69.9331447,-170.0834536,0.70312,171
-20.3840958,-15.52278575,195.67438,197.774645,22.83348,-69.9331447,-170.0834536,7.73438,172
-20.38409864,-16.63473501,193.40188,197.8952589,28.49471,-69.9331447,-170.0834536,4.92188,173
-20.38410432,-18.85863355,204.99188,198.1412975,21.08802,-69.9331447,-170.0834536,16.17188,174
-20.38410716,-19.97058281,192.37562,198.2667843,23.50226,-69.9331447,-170.0834536,3.51562,175
-21.25336841,-21.08252981,196.38438,198.0924538,20.95568,-69.9331447,-170.0834536,7.73438,176
-21.25337433,-23.30642835,195.95438,198.4789244,21.62967,-69.93313496,-168.9715044,7.73438,177
-21.25337729,-24.41837761,196.89062,198.6113133,24.22922,-69.93313496,-168.9715044,9.14062,178
-21.25338025,-25.53032688,194.88438,198.7455443,29.70358,-69.93313496,-168.9715044,7.73438,179
-21.25338617,-27.75422541,195.60062,199.0196821,23.52434,-69.93313496,-168.9715044,9.14062,180
-21.25338913,-28.86617468,200.2525,199.1596663,25.66892,-69.93313496,-168.9715044,14.0625,181
-22.12265148,-29.97812158,198.42625,198.9818459,28.21196,-69.93313496,-168.9715044,12.65625,182
-22.12265764,-32.20202012,193.15438,199.2679057,28.21191,-69.93313496,-168.9715044,7.73438,183
-22.12266072,-33.31396938,184.51688,199.4140679,22.97216,-69.93313496,-168.9715044,-0.70312,184
-22.1226638,-34.42591865,199.0625,199.5623771,25.75353,-69.93313496,-168.9715044,14.0625,185
-22.12266996,-36.64981718,198.9125,199.8656203,28.22739,-69.93313496,-168.9715044,14.0625,186
-22.12267304,-37.76176645,198.6625,200.0206493,29.85034,-69.93313496,-168.9715044,14.0625,187
-22.12267612,-38.87371572,197.06625,200.1780154,33.67198,-69.93313496,-168.9715044,12.65625,188
-22.99194288,-41.09761179,198.4325,199.9975383,32.96675,-69.9331447,-170.0834536,14.0625,189
-22.99194608,-42.20956106,198.2625,200.157485,32.96582,-69.9331447,-170.0834536,14.0625,190
-22.99194928,-43.32151033,204.44062,200.319902,31.01414,-69.9331447,-170.0834536,20.39062,191
-22.99195568,-45.54540886,202.92438,200.6523683,25.60575,-69.9331447,-170.0834536,18.98438,192
-22.99195889,-46.65735813,196.44625,200.8225324,28.14442,-69.9331447,-170.0834536,12.65625,193
-22.99196529,-48.88125666,181.50062,201.1710216,8.62882,-69.9331447,-170.0834536,-2.10938,194
-22.99196849,-49.99320593,181.20062,201.5308086,8.62866,-69.93313496,-168.9715044,-2.10938,195
-22.99197169,-51.10515519,199.695,201.7151052,26.54837,-69.93313496,-168.9715044,16.875,196
-22.99197809,-53.32905373,190.31438,202.0928473,26.13237,-69.93313496,-168.9715044,7.73438,197
-23.86124334,-54.44100044,190.17438,201.9131229,26.13232,-69.93313496,-168.9715044,7.73438,198
-23.86124999,-56.66489897,201.9875,202.3048663,28.64698,-69.93313496,-168.9715044,19.6875,199
-23.86125331,-57.77684824,204.02688,202.7101151,30.66641,-69.93312523,-167.8595551,21.79688,200
-23.86125996,-60.00074677,204.18688,203.1295433,30.66602,-69.93312523,-167.8595551,21.79688,201
-23.86126328,-61.11269604,203.24062,203.3447937,30.53419,-69.93312523,-167.8595551,20.39062,202
-23.8612666,-62.22464531,203.0675,203.5638577,25.97079,-69.93312523,-167.8595551,19.6875,203
-23.86127324,-64.44854384,205.56688,204.0138125,28.40508,-69.93312523,-167.8595551,21.79688,204
-23.86127657,-65.56049311,200.945,204.2449036,30.51537,-69.93312523,-167.8595551,16.875,205
-23.86127989,-66.67244237,202.47125,204.4802094,30.51514,-69.93312523,-167.8595551,18.28125,206
-23.86128653,-68.89634091,203.17438,204.7198411,29.64845,-69.93313496,-168.9715044,18.98438,207
-23.86128985,-70.00829017,203.10438,204.9639042,31.43098,-69.93313496,-168.9715044,18.98438,208
-23.86129318,-71.12023944,202.97438,205.2125169,31.42855,-69.93313496,-168.9715044,18.98438,209
-23.86129982,-73.34413797,202.21125,205.7238699,34.79378,-69.93313496,-168.9715044,18.28125,210
-23.86130314,-74.45608724,204.22062,205.9868593,30.35709,-69.93313496,-168.9715044,20.39062,211
-23.86130646,-75.5680365,202.83438,206.2548965,32.17679,-69.93313496,-168.9715044,18.98438,212
-23.86131311,-77.79193504,204.41062,206.8066576,32.42784,-69.93313496,-168.9715044,20.39062,213
-23.86131643,-78.9038843,207.41312,207.0906639,27.58776,-69.93313496,-168.9715044,23.20312,214
-24.73058803,-81.12778019,207.52312,207.2291941,32.08439,-69.93313496,-168.9715044,23.20312,215
-24.73059148,-82.23972946,208.25625,207.5272453,27.355,-69.93313496,-168.9715044,23.90625,216
-24.73059492,-83.35167873,205.41375,207.8313676,24.21229,-69.93313496,-168.9715044,21.09375,217
-24.73060181,-85.57557726,206.42,208.7818824,26.88815,-69.93312523,-167.8595551,22.5,218
-24.73060525,-86.68752652,206.95312,209.1120426,31.79203,-69.93312523,-167.8595551,23.20312,219
-24.73060869,-87.79947579,206.83312,209.4491801,31.79199,-69.93312523,-167.8595551,23.20312,220
-24.73061558,-90.02337432,206.73312,210.1451908,31.79199,-69.93312523,-167.8595551,23.20312,221
-24.73061902,-91.13532359,229.81625,210.5044826,37.32031,-69.93312523,-167.8595551,46.40625,222
-24.73062591,-93.35922212,229.77625,211.2467372,37.32031,-69.93312523,-167.8595551,46.40625,223
-25.59989576,-94.47116865,209.29562,210.6357291,37.64072,-69.06385083,-167.8595627,26.01562,224
-25.59989932,-95.58311792,209.94875,211.0206706,37.68175,-69.06385083,-167.8595627,26.71875,225
-25.59990645,-97.80701645,210.63188,211.4144134,36.22815,-69.06386045,-168.9715119,27.42188,226
-25.59991001,-98.91896572,210.68188,211.8172172,35.25692,-69.06386045,-168.9715119,27.42188,227
-25.59991358,-100.030915,210.84188,212.2293608,29.72515,-69.06386045,-168.9715119,27.42188,228
-25.59992071,-102.2548135,208.25938,213.0828148,21.30018,-69.06386045,-168.9715119,24.60938,229
-25.59992427,-103.3667628,211.20188,213.0828185,31.51082,-69.06387006,-170.0834612,27.42188,230
-25.59992784,-104.478712,212.79812,213.5247259,34.64458,-69.06387006,-170.0834612,28.82812,231
-25.59993496,-106.7026106,214.9975,214.4404662,34.68052,-69.06387006,-170.0834612,30.9375,232
-25.59993853,-107.8145598,215.75062,215.4009714,34.55721,-69.06386045,-168.9715119,31.64062,233
-25.59994209,-108.9265091,221.40562,215.8988778,28.6532,-69.06386045,-168.9715119,37.26562,234
-25.59994922,-111.1504076,216.61375,216.9318108,30.1222,-69.06386045,-168.9715119,32.34375,235
-25.59995278,-112.2623569,218.15,217.4675952,33.48119,-69.06386045,-168.9715119,33.75,236
-26.4692285,-114.4862526,218.17,218.0167805,37.97956,-69.06386045,-168.9715119,33.75,237
-26.46923218,-115.5982019,218.16,218.5914071,39.06032,-69.06386045,-168.9715119,33.75,238
-26.46923587,-116.7101511,204.71062,219.1808484,25.45927,-69.06386045,-168.9715119,20.39062,239
-26.46924324,-118.9340497,222.63188,220.4059878,28.51535,-69.06386045,-168.9715119,38.67188,240
-26.46924692,-120.0459989,222.30188,221.6959173,28.51535,-69.06385083,-167.8595627,38.67188,241
-26.46925429,-122.2698975,225.4975,223.0545079,34.57623,-69.06385083,-167.8595627,42.1875,242
-26.46925798,-123.3818467,225.2275,223.7607887,35.26291,-69.06385083,-167.8595627,42.1875,243
-26.46926535,-125.6057453,224.9475,225.2298442,32.9561,-69.06385083,-167.8595627,42.1875,244
-26.46926904,-126.7176945,229.32625,225.9936364,26.36446,-69.06385083,-167.8595627,46.40625,245
-26.46927272,-127.8296438,227.57688,226.7776167,28.77583,-69.06385083,-167.8595627,44.29688,246
-27.33855037,-130.0535394,230.07625,227.8209575,33.27522,-69.06385083,-167.8595627,46.40625,247
-27.33855418,-131.1654887,232.38562,229.5431276,29.05789,-69.06384122,-166.7476134,48.51562,248
-27.33856179,-133.3893872,230.43625,231.3583285,30.00724,-69.06384122,-166.7476134,46.40625,249
-27.3385656,-134.5013365,232.64562,232.3020159,30.00684,-69.06384122,-166.7476134,48.51562,250
-27.33857321,-136.725235,183.33688,234.2637424,15.90793,-69.06384122,-166.7476134,-0.70312,251
-27.33857702,-137.8371843,224.69125,235.2825491,26.4616,-69.06384122,-166.7476134,40.78125,252
-27.33858463,-140.0610828,234.235,236.3270953,31.54756,-69.06385083,-167.8595627,50.625,253
-27.33858844,-141.1730321,235.93438,237.3976404,33.03553,-69.06385083,-167.8595627,52.73438,254
-27.33859224,-142.2849813,237.77375,238.4943955,25.76681,-69.06385083,-167.8595627,54.84375,255
-28.20787171,-144.5088769,240.30625,240.2501427,27.37205,-69.06385083,-167.8595627,57.65625,256
-28.20787564,-145.6208261,240.20625,240.2501461,31.78902,-69.06386045,-168.9715119,57.65625,257
-28.20788349,-147.8447247,242.55562,242.6560193,31.15608,-69.06386045,-168.9715119,59.76562,258
-28.20788742,-148.9566739,242.78562,243.9000157,21.89244,-69.06386045,-168.9715119,59.76562,259
-28.20789134,-150.0686232,243.05562,245.1710465,21.89244,-69.06386045,-168.9715119,59.76562,260
-28.2078992,-152.2925217,243.26562,247.7924825,21.89244,-69.06386045,-168.9715119,59.76562,261
-28.20790313,-153.404471,246.23812,249.1417015,19.47161,-69.06386045,-168.9715119,62.57812,262
-28.20791098,-155.6283695,246.44812,251.9131482,19.47119,-69.06386045,-168.9715119,62.57812,263
-28.20791491,-156.7403188,250.06375,253.3333495,36.22821,-69.06386045,-168.9715119,66.09375,264
-28.20791883,-157.8522681,253.60938,256.2365456,37.22092,-69.06385083,-167.8595627,69.60938,265
-28.20792669,-160.0761666,253.63938,259.2135784,37.28733,-69.06385083,-167.8595627,69.60938,266
-28.20793062,-161.1881159,252.29312,260.7255607,35.64217,-69.06385083,-167.8595627,68.20312,267
-28.20793847,-163.4120144,255.72875,263.7869348,37.66614,-69.06385083,-167.8595627,71.71875,268
-28.2079424,-164.5239637,260.72062,265.3322042,34.40326,-69.06385083,-167.8595627,76.64062,269
-28.20795025,-166.7478622,261.12062,268.441001,26.6666,-69.06385083,-167.8595627,76.64062,270
-28.20795418,-167.8598115,265.05625,269.9999992,31.03374,-69.06385083,-167.8595627,80.15625,271
-29.07723667,-170.0837069,270.80125,273.1832853,32.01906,-69.06385083,-167.8595627,85.78125,272
