obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-12.56076496,-8.851106284,196.095,199.9687106,15.31245,-69.93311549,-166.7476058,5.625,94
-12.56076496,-8.851106284,191.36938,199.9687106,13.04342,-69.93311549,-166.7476058,2.10938,95
-12.56076671,-9.96305555,185.4575,200.0990319,11.72331,-69.93311549,-166.7476058,-2.8125,96
-12.56076671,-9.96305555,190.90562,200.0990319,15.59422,-69.93311549,-166.7476058,3.51562,97
-11.6915095,-9.96305687,182.44125,200.2468639,11.71526,-69.93312523,-167.8595551,-4.21875,98
-11.6915095,-9.96305687,197.19,200.2468639,19.08524,-69.93312523,-167.8595551,11.25,99
-11.6915095,-9.96305687,196.28,200.2468639,14.90118,-69.93312523,-167.8595551,11.25,100
-11.6915095,-9.96305687,198.3625,200.2468639,23.16449,-69.93312523,-167.8595551,14.0625,101
-11.6915095,-9.96305687,197.6725,200.2468639,23.16406,-69.93312523,-167.8595551,14.0625,102
-11.6915095,-9.96305687,182.33688,200.2468639,8.54206,-69.93312523,-167.8595551,-0.70312,103
-11.69151113,-11.07500614,183.38312,200.3786874,21.5779,-69.93312523,-167.8595551,0.70312,104
-12.56076846,-11.07500482,183.26312,200.0990345,21.5779,-69.93312523,-167.8595551,0.70312,105
-12.56077021,-12.18695408,182.11688,200.2309963,19.82281,-69.93312523,-167.8595551,-0.70312,106
-12.56077021,-12.18695408,189.90812,200.2309963,24.01424,-69.93312523,-167.8595551,6.32812,107
-12.56077196,-13.29890335,198.3025,200.3646283,23.61103,-69.93312523,-167.8595551,14.0625,108
-12.5607737,-14.41085262,197.74625,200.4999609,27.13939,-69.93312523,-167.8595551,12.65625,109
-12.56077545,-15.52280188,186.73312,200.6370254,19.40751,-69.93312523,-167.8595551,0.70312,110
-12.5607772,-16.63475115,199.32625,200.7758535,23.18932,-69.93312523,-167.8595551,12.65625,111
-12.56077895,-17.74670042,198.94312,201.0589292,22.44222,-69.93311549,-166.7476058,11.95312,112
-12.56078245,-19.97059895,198.81312,201.3494634,26.15406,-69.93311549,-166.7476058,11.95312,113
-13.43004262,-21.0825468,192.78812,201.2010124,21.06384,-69.93311549,-166.7476058,6.32812,114
-13.43004636,-23.30644533,191.19188,201.4999089,25.12709,-69.93311549,-166.7476058,4.92188,115
-13.43004823,-24.4183946,196.73688,201.6523872,21.08753,-69.93311549,-166.7476058,10.54688,116
-13.43005197,-26.64229313,198.96625,201.9636003,21.05688,-69.93311549,-166.7476058,12.65625,117
-13.43005571,-28.86619167,197.51,202.2834285,27.53756,-69.93311549,-166.7476058,11.25,118
-13.43005758,-29.97814093,198.75625,202.2834313,29.03715,-69.93312523,-167.8595551,12.65625,119
-14.29932095,-32.20203796,200.1925,202.2986403,31.89326,-69.93312523,-167.8595551,14.0625,120
-14.29932294,-33.31398722,198.88625,202.4646756,28.47205,-69.93312523,-167.8595551,12.65625,121
-14.29932692,-35.53788576,198.32312,202.6330741,29.49383,-69.93313496,-168.9715044,11.95312,122
-14.29932891,-36.64983502,199.06625,202.8038778,30.6906,-69.93313496,-168.9715044,12.65625,123
-14.29933289,-38.87373355,205.37438,203.1529063,25.97746,-69.93313496,-168.9715044,18.98438,124
-14.29933688,-41.09763209,200.3625,203.5121703,31.12562,-69.93313496,-168.9715044,14.0625,125
-15.1686017,-43.32152902,200.2125,203.5498366,26.06491,-69.93313496,-168.9715044,14.0625,126
-15.16860381,-44.43347828,200.2325,203.7369415,28.87932,-69.93313496,-168.9715044,14.0625,127
-15.16860804,-46.65737682,200.1725,204.119674,34.36446,-69.93313496,-168.9715044,14.0625,128
-15.16861015,-47.76932608,198.78625,204.5141748,31.03647,-69.93312523,-167.8595551,12.65625,129
-15.16861437,-49.99322462,205.19438,204.9209624,27.63421,-69.93312523,-167.8595551,18.98438,130
