obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-62.10825483,12.2761614,216.49875,132.7336699,17.31498,-30.8151939,-16.63470158,-40.78125,27
-62.10825483,12.2761614,199.74375,132.7336699,18.09138,-30.8151939,-16.63470158,-57.65625,28
-62.10825483,12.2761614,204.82562,132.7336699,17.57304,-30.8151939,-16.63470158,-52.73438,29
-62.10825483,12.2761614,204.93562,132.7336699,17.57304,-30.8151939,-16.63470158,-52.73438,30
-62.10825483,12.2761614,221.95062,132.7336699,17.30582,-30.8151939,-16.63470158,-35.85938,31
-62.10825483,12.2761614,262.86188,132.7336699,13.39042,-30.8151939,-16.63470158,4.92188,32
-62.10825483,12.2761614,207.435,133.5389722,17.50857,-31.68445183,-16.63469818,-50.625,33
-62.10825483,12.2761614,198.44438,133.5389722,18.45509,-31.68445183,-16.63469818,-59.76562,34
-62.10825483,12.2761614,201.39688,133.5389722,16.68543,-31.68445183,-16.63469818,-56.95312,35
-62.10825483,12.2761614,257.77688,133.5389722,8.06265,-31.68445183,-16.63469818,-0.70312,36
-62.10825483,12.2761614,206.60875,133.5389722,16.77651,-31.68445183,-16.63469818,-52.03125,37
-62.10825483,12.2761614,201.18375,133.5389722,15.75026,-31.68445183,-16.63469818,-57.65625,38
-62.10825483,12.2761614,200.64062,133.5389722,22.12099,-31.68445183,-16.63469818,-58.35938,39
-62.10825483,12.2761614,218.37875,133.5389722,15.52426,-31.68445183,-16.63469818,-40.78125,40
-62.10825483,12.2761614,258.62688,133.5389722,15.52417,-31.68445183,-16.63469818,-0.70312,41
-62.10825483,12.2761614,213.09375,133.5389722,18.06638,-31.68445183,-16.63469818,-46.40625,42
-61.23900004,12.27615468,235.09062,134.3688213,18.41065,-31.68445183,-16.63469818,-24.60938,43
-61.23900004,12.27615468,213.49375,134.3688213,17.35016,-31.68445183,-16.63469818,-46.40625,44
-61.23900004,12.27615468,259.40688,134.3688213,6.94338,-31.68445183,-16.63469818,-0.70312,45
-61.23900004,12.27615468,259.62688,134.3688213,8.22356,-31.68445183,-16.63469818,-0.70312,46
-61.23900004,12.27615468,211.99438,134.3688213,18.0246,-31.68445183,-16.63469818,-48.51562,47
-61.23900004,12.27615468,224.81062,134.3688213,19.11764,-31.68445183,-16.63469818,-35.85938,48
-61.23900004,12.27615468,225.01062,134.3688213,19.11764,-31.68445183,-16.63469818,-35.85938,49
-61.23900004,12.27615468,209.05875,134.3688213,18.84454,-31.68445183,-16.63469818,-52.03125,50
-61.23900004,12.27615468,212.78438,134.3688213,17.71851,-31.68445183,-16.63469818,-48.51562,51
-61.23900004,12.27615468,274.17625,134.3688213,17.7839,-31.68445183,-16.63469818,12.65625,52
-61.23900004,12.27615468,217.43312,134.3688213,18.74104,-31.68445183,-16.63469818,-44.29688,53
-61.23900004,12.27615468,207.08625,134.3688213,16.60853,-31.68445183,-16.63469818,-54.84375,54
-61.23900004,12.27615468,215.74375,135.2239923,16.98458,-32.55370977,-16.63469468,-46.40625,55
-61.23900004,12.27615468,294.70375,135.2239923,17.08643,-32.55370977,-16.63469468,32.34375,56
-61.23900004,12.27615468,294.92375,134.1005557,17.08643,-32.55370524,-15.52274542,32.34375,57
-61.23900004,12.27615468,216.40375,134.1005557,16.99139,-32.55370524,-15.52274542,-46.40625,58
-61.23900004,12.27615468,234.18188,134.1005557,13.44819,-32.55370524,-15.52274542,-28.82812,59
-61.23900004,12.27615468,289.23562,134.1005557,14.24187,-32.55370524,-15.52274542,26.01562,60
-61.23900004,12.27615468,302.08188,134.1005557,16.41332,-32.55370524,-15.52274542,38.67188,61
-61.23900004,12.27615468,290.34875,134.1005557,17.39652,-32.55370524,-15.52274542,26.71875,62
-61.23900004,12.27615468,277.9325,134.1005557,16.99263,-32.55370524,-15.52274542,14.0625,63
-61.23900004,12.27615468,274.61688,134.1005557,18.87124,-32.55370524,-15.52274542,10.54688,64
-61.23900004,12.27615468,273.42062,134.1005557,20.31848,-32.55370524,-15.52274542,9.14062,65
-61.23900004,12.27615468,262.41062,134.1005557,17.36264,-32.55370524,-15.52274542,-2.10938,66
-61.23900004,12.27615468,262.63062,134.1005557,17.36264,-32.55370524,-15.52274542,-2.10938,67
-61.23900004,12.27615468,270.555,134.1005557,17.05974,-32.55370524,-15.52274542,5.625,68
-61.23900004,12.27615468,260.18812,134.1005557,21.17202,-32.55370524,-15.52274542,-4.92188,69
-61.23900004,12.27615468,214.655,134.1005557,21.25045,-32.55370524,-15.52274542,-50.625,70
-61.23900004,12.27615468,205.67438,134.1005557,16.69961,-32.55370524,-15.52274542,-59.76562,71
-61.23900004,12.27615468,207.94375,134.1005557,20.81061,-32.55370524,-15.52274542,-57.65625,72
-60.36974525,12.27614807,299.51,134.981951,17.69871,-32.55370524,-15.52274542,33.75,73
-60.36974525,12.27614807,306.71125,134.981951,17.85671,-32.55370524,-15.52274542,40.78125,74
-60.36974525,12.27614807,287.18375,134.981951,10.80725,-32.55370524,-15.52274542,21.09375,75
-60.36974525,12.27614807,203.65188,134.981951,16.91243,-32.55370524,-15.52274542,-62.57812,76
-60.36974525,12.27614807,222.05312,134.981951,16.74652,-32.55370524,-15.52274542,-44.29688,77
-60.36974525,12.27614807,222.19312,135.8913404,16.74609,-33.42296306,-15.52274183,-44.29688,78
-60.36974525,12.27614807,263.11438,135.8913404,19.32794,-33.42296306,-15.52274183,-3.51562,79
-60.36974525,12.27614807,281.52562,135.8913404,21.11223,-33.42296306,-15.52274183,14.76562,80
-60.36974525,12.27614807,276.02062,135.8913404,22.5898,-33.42296306,-15.52274183,9.14062,81
-60.36974525,12.27614807,277.51688,135.8913404,20.1164,-33.42296306,-15.52274183,10.54688,82
-60.36974525,12.27614807,276.19062,135.8913404,19.04437,-33.42296306,-15.52274183,9.14062,83
-60.36974525,12.27614807,255.19688,135.8913404,18.90705,-33.42296306,-15.52274183,-11.95312,84
-60.36974525,12.27614807,219.4175,135.8913404,19.08215,-33.42296306,-15.52274183,-47.8125,85
-60.36974525,12.27614807,219.5075,135.8913404,19.08215,-33.42296306,-15.52274183,-47.8125,86
-60.36974525,12.27614807,218.85438,135.8913404,16.68391,-33.42296306,-15.52274183,-48.51562,87
-60.36974525,12.27614807,246.33625,135.8913404,18.79965,-33.42296306,-15.52274183,-21.09375,88
-60.36974525,12.27614807,233.73,135.8913404,16.08745,-33.42296306,-15.52274183,-33.75,89
-60.36974525,12.27614807,228.84812,135.8913404,18.02349,-33.42296306,-15.52274183,-38.67188,90
-60.36974525,12.27614807,228.84812,135.8913404,18.02344,-33.42296306,-15.52274183,-38.67188,91
-60.36974525,12.27614807,266.81688,135.8913404,8.01631,-33.42296306,-15.52274183,-0.70312,92
-60.36974525,12.27614807,275.28438,135.8913404,21.68582,-33.42296306,-15.52274183,7.73438,93
-60.36974525,12.27614807,262.61812,135.8913404,21.84492,-33.42296306,-15.52274183,-4.92188,94
-60.36974525,12.27614807,265.39062,135.8913404,23.71383,-33.42296306,-15.52274183,-2.10938,95
-60.36974525,12.27614807,268.17312,135.8913404,22.99373,-33.42296306,-15.52274183,0.70312,96
-60.36974525,12.27614807,231.59062,135.8913404,18.26602,-33.42296306,-15.52274183,-35.85938,97
-60.36974525,12.27614807,249.82188,135.8913404,19.60029,-33.42296306,-15.52274183,-17.57812,98
-60.36974525,12.27614807,262.42812,135.8913404,16.32755,-33.42296306,-15.52274183,-4.92188,99
-60.36974525,12.27614807,274.32125,135.8913404,18.23965,-33.42296306,-15.52274183,7.03125,100
-60.36974525,12.27614807,232.06375,136.8295984,17.04954,-34.29222087,-15.52273814,-35.15625,101
-60.36974525,12.27614807,266.44688,136.8295984,6.1859,-34.29222087,-15.52273814,-0.70312,102
-60.36974525,12.27614807,266.37688,136.8295984,7.96328,-34.29222087,-15.52273814,-0.70312,103
-60.36974525,12.27614807,266.27688,136.8295984,7.96328,-34.29222087,-15.52273814,-0.70312,104
-60.36974525,12.27614807,267.58312,136.8295984,23.17265,-34.29222087,-15.52273814,0.70312,105
-60.36974525,12.27614807,247.79562,136.8295984,22.42692,-34.29222087,-15.52273814,-18.98438,106
-60.36974525,12.27614807,279.27625,136.8295984,19.1129,-34.29222087,-15.52273814,12.65625,107
-60.36974525,12.27614807,271.43188,136.8295984,23.81858,-34.29222087,-15.52273814,4.92188,108
-60.36974525,12.27614807,272.74812,136.8295984,24.23051,-34.29222087,-15.52273814,6.32812,109
-60.36974525,12.27614807,271.20188,136.8295984,23.85244,-34.29222087,-15.52273814,4.92188,110
-60.36974525,12.27614807,271.05188,136.8295984,23.01561,-34.29222087,-15.52273814,4.92188,111
-59.50049046,12.27614154,277.96312,137.7975943,18.04245,-34.29222087,-15.52273814,11.95312,112
-59.50049046,12.27614154,232.13,137.7975943,19.53124,-34.29222087,-15.52273814,-33.75,113
-59.50049046,12.27614154,271.365,137.7975943,18.06098,-34.29222087,-15.52273814,5.625,114
-59.50049046,12.27614154,291.61562,137.7975943,20.09055,-34.29222087,-15.52273814,26.01562,115
-59.50049046,12.27614154,266.57938,137.7975943,17.23142,-34.29222087,-15.52273814,2.10938,116
-60.36974525,12.27614807,256.365,136.8295984,14.05555,-34.29222087,-15.52273814,-5.625,117
-60.36974525,12.27614807,250.91562,136.8295984,12.75396,-34.29222087,-15.52273814,-7.73438,118
-60.36974525,12.27614807,248.06875,136.8295984,14.2894,-34.29222087,-15.52273814,-7.03125,119
-60.36974525,12.27614807,237.1975,136.8295984,15.05266,-34.29222087,-15.52273814,-14.0625,120
-61.23900004,12.27615468,228.88875,135.8913404,17.49019,-34.29222087,-15.52273814,-18.28125,121
-61.23900004,12.27615468,221.67625,135.8913404,16.13197,-34.29222087,-15.52273814,-21.09375,122
-61.23900004,12.27615468,164.47188,136.8295984,20.79507,-35.16147869,-15.52273436,-73.82812,123
-61.23900004,12.27615468,156.43938,135.6613247,20.06149,-35.16147379,-14.41078509,-76.64062,124
-61.23900004,12.27615468,151.21938,135.6613247,22.30177,-35.16147379,-14.41078509,-76.64062,125
-61.23900004,12.27615468,132.6,135.6613247,23.23024,-35.16147379,-14.41078509,-90,126
-61.23900857,11.16420542,126.38,134.4421755,24.61475,-35.16147379,-14.41078509,-90,127
-62.10826348,11.16421213,119.95,133.5034622,24.32589,-35.16147379,-14.41078509,-90,128
-62.10826348,11.16421213,123.07375,133.5034622,24.68032,-35.16147379,-14.41078509,-80.15625,129
-62.10826348,11.16421213,126.49062,133.5034622,28.0708,-35.16147379,-14.41078509,-69.60938,130
-62.10826348,11.16421213,129.74438,133.5034622,31.16111,-35.16147379,-14.41078509,-59.76562,131
-62.10826348,11.16421213,127.66625,133.5034622,31.89897,-35.16147379,-14.41078509,-54.84375,132
-62.10826348,11.16421213,128.80375,133.5034622,32.55206,-35.16147379,-14.41078509,-46.40625,133
-62.10826348,11.16421213,170.29938,133.5034622,16.26367,-35.16147379,-14.41078509,2.10938,134
-62.10826348,11.16421213,124.25438,133.5034622,16.26318,-35.16147379,-14.41078509,-37.26562,135
-62.10826348,11.16421213,126.90812,133.5034622,30.57104,-35.16147379,-14.41078509,-27.42188,136
-62.10826348,11.16421213,126.52625,133.5034622,28.82804,-35.16147379,-14.41078509,-21.09375,137
-62.10826348,11.16421213,127.1475,133.5034622,28.2277,-35.16147379,-14.41078509,-14.0625,138
-62.10826348,11.16421213,128.495,133.5034622,29.06184,-35.16147379,-14.41078509,-5.625,139
-62.97750962,12.2761682,127.99312,133.8128309,29.69606,-35.16147379,-14.41078509,0.70312,140
-62.97750962,12.2761682,127.88438,133.8128309,31.20311,-35.16147379,-14.41078509,7.73438,141
-62.97750962,12.2761682,121.48438,133.8128309,31.20264,-35.16147379,-14.41078509,7.73438,142
-62.97750962,12.2761682,129.24375,133.8128309,25.48766,-35.16147379,-14.41078509,21.09375,143
-62.97750962,12.2761682,131.46188,133.8128309,31.15356,-35.16147379,-14.41078509,27.42188,144
-62.97750962,12.2761682,135.35,134.7220286,27.83744,-36.03073149,-14.41078122,33.75,145
-62.97751839,11.16421894,137.51562,133.5034622,28.61613,-36.03073149,-14.41078122,37.26562,146
-62.97751839,11.16421894,140.89125,133.5034622,28.42079,-36.03073149,-14.41078122,40.78125,147
-62.97751839,11.16421894,140.76125,133.5034622,30.47479,-36.03073149,-14.41078122,40.78125,148
-62.97751839,11.16421894,122.77312,133.5034622,32.86294,-36.03073149,-14.41078122,23.20312,149
-62.97751839,11.16421894,139.74125,133.5034622,32.23006,-36.03073149,-14.41078122,40.78125,150
-62.97751839,11.16421894,137.05188,133.5034622,30.85842,-36.03073149,-14.41078122,38.67188,151
-62.97751839,11.16421894,138.58125,133.5034622,30.98121,-36.03073149,-14.41078122,40.78125,152
-62.97751839,11.16421894,139.4375,133.5034622,30.26147,-36.03073149,-14.41078122,42.1875,153
-62.97751839,11.16421894,124.14188,133.5034622,30.82956,-36.03073149,-14.41078122,27.42188,154
-62.97751839,11.16421894,137.00125,133.5034622,27.53535,-36.03073149,-14.41078122,40.78125,155
-62.97751839,11.16421894,136.49125,133.5034622,29.8374,-36.03073149,-14.41078122,40.78125,156
-62.97751839,11.16421894,133.88188,133.5034622,30.44815,-36.03073149,-14.41078122,38.67188,157
-62.97751839,11.16421894,139.04688,133.5034622,30.05492,-36.03073149,-14.41078122,44.29688,158
-62.97751839,11.16421894,136.4275,133.5034622,31.35334,-36.03073149,-14.41078122,42.1875,159
-62.97751839,11.16421894,140.17625,133.5034622,30.21574,-36.03073149,-14.41078122,46.40625,160
-62.97751839,11.16421894,135.5175,133.5034622,29.67402,-36.03073149,-14.41078122,42.1875,161
-62.97751839,11.16421894,139.35625,133.5034622,29.20603,-36.03073149,-14.41078122,46.40625,162
-62.97751839,11.16421894,68.04062,133.5034622,21.04391,-36.03073149,-14.41078122,-24.60938,163
-62.10826348,11.16421213,140.86562,134.4421755,27.5737,-36.03073149,-14.41078122,48.51562,164
-62.10826348,11.16421213,136.35688,134.4421755,24.39861,-36.03073149,-14.41078122,44.29688,165
-62.10826348,11.16421213,136.10688,134.4421755,24.30536,-36.03073149,-14.41078122,44.29688,166
-62.10826348,11.16421213,116.20938,134.4421755,31.24041,-36.03073149,-14.41078122,24.60938,167
-62.10826348,11.16421213,117.37562,135.4133339,28.87281,-36.89998918,-14.41077725,26.01562,168
-62.10826348,11.16421213,123.52375,135.4133339,26.35258,-36.89998918,-14.41077725,32.34375,169
-62.10826348,11.16421213,121.9675,135.4133339,26.25143,-36.89998918,-14.41077725,30.9375,170
-62.10826348,11.16421213,119.005,135.4133339,23.17096,-36.89998918,-14.41077725,28.125,171
-62.10826348,11.16421213,115.36938,135.4133339,25.83838,-36.89998918,-14.41077725,24.60938,172
-62.10826348,11.16421213,125.78625,135.4133339,26.96968,-36.89998918,-14.41077725,35.15625,173
-62.10826348,11.16421213,104.6225,135.4133339,24.42109,-36.89998918,-14.41077725,14.0625,174
-62.10826348,11.16421213,129.18188,135.4133339,24.4209,-36.89998918,-14.41077725,38.67188,175
-62.10826348,11.16421213,134.76688,135.4133339,27.20562,-36.89998918,-14.41077725,44.29688,176
-62.10826348,11.16421213,136.84625,135.4133339,22.00453,-36.89998918,-14.41077725,46.40625,177
-62.10826348,11.16421213,132.6275,135.4133339,26.18485,-36.89998918,-14.41077725,42.1875,178
-62.10826348,11.16421213,127.70562,135.4133339,27.4012,-36.89998918,-14.41077725,37.26562,179
-62.10826348,11.16421213,129.10188,135.4133339,31.02396,-36.89998918,-14.41077725,38.67188,180
-62.10826348,11.16421213,129.13188,135.4133339,27.48922,-36.89998918,-14.41077725,38.67188,181
-62.10826348,11.16421213,127.76562,135.4133339,31.60764,-36.89998918,-14.41077725,37.26562,182
-62.10826348,11.16421213,119.37812,135.4133339,30.27579,-36.89998918,-14.41077725,28.82812,183
-62.10826348,11.16421213,119.38812,135.4133339,30.27579,-36.89998918,-14.41077725,28.82812,184
-62.10826348,11.16421213,119.56812,135.4133339,30.27579,-36.89998918,-14.41077725,28.82812,185
-62.10826348,11.16421213,88.76062,135.4133339,9.26545,-36.89998918,-14.41077725,-2.10938,186
-62.10826348,11.16421213,123.32375,135.4133339,27.22567,-36.89998918,-14.41077725,32.34375,187
-62.10826348,11.16421213,128.39562,135.4133339,27.30411,-36.89998918,-14.41077725,37.26562,188
-62.10826348,11.16421213,132.07125,135.4133339,26.93994,-36.89998918,-14.41077725,40.78125,189
-61.23900857,11.16420542,139.96562,136.418061,27.09219,-36.89998918,-14.41077725,48.51562,190
-61.23900857,11.16420542,140.15562,136.418061,26.29215,-36.89998918,-14.41077725,48.51562,191
-61.23900857,11.16420542,104.53625,137.4574773,20.03766,-37.76924688,-14.41077319,12.65625,192
-61.23900857,11.16420542,140.63562,137.4574773,24.51539,-37.76924688,-14.41077319,48.51562,193
-61.23900857,11.16420542,140.84562,137.4574773,29.0464,-37.76924688,-14.41077319,48.51562,194
-61.23900857,11.16420542,117.9025,137.4574773,23.69996,-37.76924688,-14.41077319,25.3125,195
-61.23900857,11.16420542,139.22625,137.4574773,24.28161,-37.76924688,-14.41077319,46.40625,196
-61.23900857,11.16420542,95.19938,137.4574773,23.98784,-37.76924688,-14.41077319,2.10938,197
-61.23900857,11.16420542,137.67688,137.4574773,26.55974,-37.76924688,-14.41077319,44.29688,198
-61.23900857,11.16420542,117.61625,137.4574773,25.26215,-37.76924688,-14.41077319,23.90625,199
-61.23900857,11.16420542,129.16625,137.4574773,23.95798,-37.76924688,-14.41077319,35.15625,200
-61.23900857,11.16420542,126.67375,137.4574773,25.18867,-37.76924688,-14.41077319,32.34375,201
-61.23900857,11.16420542,138.97688,137.4574773,28.23317,-37.76924688,-14.41077319,44.29688,202
-61.23900857,11.16420542,139.33688,137.4574773,25.96881,-37.76924688,-14.41077319,44.29688,203
-61.23900857,11.16420542,141.78625,137.4574773,28.61515,-37.76924688,-14.41077319,46.40625,204
-61.23900857,11.16420542,144.25562,137.4574773,34.13235,-37.76924688,-14.41077319,48.51562,205
-61.23900857,11.16420542,142.52625,137.4574773,30.95224,-37.76924688,-14.41077319,46.40625,206
-61.23900857,11.16420542,142.94625,137.4574773,34.68854,-37.76924688,-14.41077319,46.40625,207
-60.36975365,11.1641988,141.23688,138.5326901,28.76676,-37.76924688,-14.41077319,44.29688,208
-60.36975365,11.1641988,100.1225,138.5326901,8.35155,-37.76924688,-14.41077319,2.8125,209
-60.36975365,11.1641988,97.02688,138.5326901,7.98832,-37.76924688,-14.41077319,-0.70312,210
-60.36975365,11.1641988,97.45688,138.5326901,9.50174,-37.76924688,-14.41077319,-0.70312,211
-60.36975365,11.1641988,83.79438,139.7391521,7.83131,-37.76925214,-15.52272245,-14.76562,212
-60.36975365,11.1641988,141.1375,139.7391521,40.39219,-37.76925214,-15.52272245,42.1875,213
-60.36975365,11.1641988,143.67688,139.7391521,36.30799,-37.76925214,-15.52272245,44.29688,214
-60.36975365,11.1641988,144.07688,139.7391521,37.12598,-37.76925214,-15.52272245,44.29688,215
-60.36975365,11.1641988,99.47688,139.7391521,7.26301,-37.76925214,-15.52272245,-0.70312,216
-60.36975365,11.1641988,144.87688,139.7391521,32.57346,-37.76925214,-15.52272245,44.29688,217
-60.36975365,11.1641988,143.1775,140.8884694,30.7342,-37.7692574,-16.63467172,42.1875,218
-60.36975365,11.1641988,100.73688,141.9837498,8.4126,-38.63851534,-16.63466756,-0.70312,219
-60.36975365,11.1641988,146.15688,141.9837498,30.86055,-38.63851534,-16.63466756,44.29688,220
-60.36975365,11.1641988,97.37812,144.1854621,23.9556,-39.50777877,-17.74661258,-4.92188,221
-60.36975365,11.1641988,97.075,146.3392047,29.83657,-40.37704245,-18.85855749,-5.625,222
-60.36975365,11.1641988,102.46688,147.5038613,9.04719,-41.24630064,-18.85855305,-0.70312,223
-60.36975365,11.1641988,152.10562,149.6166015,32.14812,-42.11556468,-19.97049778,48.51562,224
-60.36975365,11.1641988,154.625,151.6694266,38.93425,-42.98482896,-21.08244242,50.625,225
-59.50049874,11.16419228,155.035,154.8712716,34.89264,-43.85409349,-22.19438696,50.625,226
-59.50049874,11.16419228,155.435,155.5859725,31.29878,-43.8540996,-23.30633623,50.625,227
-59.50049874,11.16419228,151.63625,157.4468352,31.98167,-44.72336449,-24.41828067,46.40625,228
-59.50049874,11.16419228,158.33438,159.2419359,36.41454,-45.59262962,-25.53022502,52.73438,229
-59.50049874,11.16419228,158.64438,160.9713616,31.38741,-46.461895,-26.64216928,52.73438,230
-59.50049874,11.16419228,161.14375,162.6356714,29.41398,-47.33116061,-27.75411344,54.84375,231
-59.50049874,11.16419228,161.51375,164.2358226,29.49039,-48.20042647,-28.86605751,54.84375,232
-59.50049874,11.16419228,144.25562,165.7731004,30.13301,-49.06969257,-29.97800148,37.26562,233
-59.50049874,11.16419228,164.96625,167.2490533,27.5339,-49.93895891,-31.08994536,57.65625,234
-59.50049874,11.16419228,165.99938,168.6654346,27.70283,-50.8082255,-32.20188914,58.35938,235
-59.50049874,11.16419228,148.73125,170.0241503,27.3691,-51.67749233,-33.31383283,40.78125,236
-59.50049874,11.16419228,154.67625,171.3272143,29.6775,-52.54675939,-34.42577643,46.40625,237
-59.50049874,11.16419228,157.07562,172.5767094,28.7221,-53.41602671,-35.53771993,48.51562,238
-59.50049874,11.16419228,147.49188,173.7747548,27.24438,-54.28529426,-36.64966333,38.67188,239
-59.50049874,11.16419228,155.52625,175.9349574,31.50182,-56.02382229,-37.76160059,46.40625,240
-59.50049874,11.16419228,175.46375,177.0166559,28.26413,-56.89309045,-38.87354372,66.09375,241
-59.50049874,11.16419228,172.15812,178.0533302,29.08156,-57.76235885,-39.98548674,62.57812,242
-59.50049874,11.16419228,172.43812,178.0947176,27.13566,-57.76236689,-41.09743601,62.57812,243
-59.50049874,11.16419228,164.23062,179.0859832,31.91325,-58.63164382,-43.32132821,54.14062,244
-59.50049874,11.16419228,177.86,180.0000015,32.29779,-59.50091294,-44.43327105,67.5,245
-59.50049874,11.16419228,180.26,180.8781789,32.29779,-60.37018231,-45.54521379,67.5,246
-59.50049874,11.16419228,176.5125,181.7221994,22.43308,-61.23945192,-46.65715644,59.0625,247
-58.63124383,11.16418585,181.21312,183.376516,22.79511,-62.10872178,-47.76909899,56.95312,248
-58.63124383,11.16418585,129.39062,184.1400676,6.15419,-62.97799187,-48.88104145,-2.10938,249
-58.63124383,11.16418585,187.5625,184.874466,15.29498,-63.84726221,-49.99298382,47.8125,250
-58.63124383,11.16418585,195.16625,185.5811215,25.12466,-64.71653279,-51.10492608,46.40625,251
-58.63124383,11.16418585,197.95125,186.2613739,27.81506,-65.58580361,-52.21686826,40.78125,252
-58.63125199,10.05223658,199.46,187.0366302,27.63385,-66.45507467,-53.32881034,33.75,253
-58.63125199,10.05223658,195.8,186.9164953,28.06786,-66.45508392,-54.44075961,22.5,254
-58.63125199,10.05223658,196.71812,187.42331,35.29768,-67.32436472,-56.66465086,17.57812,255
-58.63125199,10.05223658,201.31812,188.0241487,35.72242,-68.19363651,-57.77659275,17.57812,256
-58.63125199,10.05223658,194.59438,188.6039207,27.86595,-69.06290854,-58.88853455,7.73438,257
-58.63125199,10.05223658,190.89938,189.163602,18.68056,-69.93218081,-60.00047625,2.10938,258
-58.63125199,10.05223658,189.10688,189.0227956,16.96805,-69.93219055,-61.11242552,-0.70312,259
-58.63125199,10.05223658,189.71688,189.5575999,16.96777,-70.80146319,-62.22436713,-0.70312,260
-58.63125199,10.05223658,188.64062,190.0745987,15.16098,-71.67073606,-63.33630864,-2.10938,261
-58.63125199,10.05223658,194.14562,190.4225118,23.10936,-72.54001928,-65.56019932,3.51562,262
-58.63125199,10.05223658,188.83688,190.2747027,18.7174,-72.54002938,-66.67214859,-0.70312,263
-58.63125199,10.05223658,184.29438,190.7498346,19.48849,-73.40930299,-67.78408991,-3.51562,264
-58.63125199,10.05223658,175.94625,191.2101542,16.09243,-74.27857683,-68.89603114,-9.84375,265
-58.63125199,10.05223658,183.51688,191.0583229,14.54351,-74.27858718,-70.00798041,-0.70312,266
-58.63126016,8.940287314,187.08562,191.6562885,12.70494,-75.14786139,-71.11992154,3.51562,267
-58.63126016,8.940287314,188.41188,191.9301793,21.11011,-76.01714642,-73.34381185,4.92188,268
-58.63126016,8.940287314,192.1775,191.7755821,18.11442,-76.017157,-74.45576112,8.4375,269
-58.63126016,8.940287314,192.5575,192.1891459,18.11442,-76.88643194,-75.56770206,8.4375,270
-58.63126016,8.940287314,185.24312,192.5907323,21.54602,-77.75570712,-76.67964291,0.70312,271
-58.63126016,8.940287314,193.97062,192.4343661,31.21965,-77.75571794,-77.79159218,9.14062,272
-58.63126016,8.940287314,191.30812,192.6668978,34.68687,-78.62500443,-80.0154822,6.32812,273
-58.63126832,7.828338048,185.78312,192.6668995,34.68652,-78.62501537,-81.12743147,0.70312,274
-58.63126832,7.828338048,194.32062,193.0413939,31.94316,-79.4942914,-82.23937213,9.14062,275
-58.63126832,7.828338048,183.18062,193.4056652,31.94287,-80.36356767,-83.3513127,-2.10938,276
-58.63127648,6.716388781,207.34688,193.2498845,29.0441,-80.36359004,-85.57521123,21.79688,277
