obs_x,obs_y,bearing_meas,bearing_true,snr_meas,target_x,target_y,bearing_body_meas,time
-8.214464639,5.604228527,277.38438,0,15.66426,-60.36977887,7.828351,-37.26562,1
-8.214464639,5.604228527,272.2125,272.4416075,17.16768,-60.36977887,7.828351,-42.1875,2
-8.214464639,5.604228527,264.18812,272.4416075,21.33293,-60.36977887,7.828351,-49.92188,3
-8.214464639,5.604228527,265.8375,272.4416075,19.31597,-60.36977887,7.828351,-47.8125,4
-8.214464639,5.604228527,280.80625,272.4416075,15.83301,-60.36977887,7.828351,-32.34375,5
-8.214464639,5.604228527,262.85812,272.4416075,21.42963,-60.36977887,7.828351,-49.92188,6
-8.214464639,5.604228527,264.5275,272.4416075,21.88552,-60.36977887,7.828351,-47.8125,7
-8.214464639,5.604228527,259.96875,272.4416075,13.73237,-60.36977887,7.828351,-52.03125,8
-8.214464639,5.604228527,263.8675,272.4416075,20.5523,-60.36977887,7.828351,-47.8125,9
-8.214464639,5.604228527,263.3475,272.4416075,20.55225,-60.36977887,7.828351,-47.8125,10
-8.214464639,5.604228527,278.33625,272.4416075,16.77453,-60.36977887,7.828351,-32.34375,11
-8.214464639,5.604228527,262.4275,272.4416075,19.66951,-60.36977887,7.828351,-47.8125,12
-8.214463495,6.716177793,263.30375,271.2213579,21.64165,-60.36977887,7.828351,-46.40625,13
-8.214463495,6.716177793,268.46875,271.2213579,19.39066,-60.36977887,7.828351,-40.78125,14
-8.214463495,6.716177793,266.7025,272.4829397,17.80104,-59.50051531,8.940293743,-42.1875,15
-8.214463495,6.716177793,264.03312,272.4829397,21.31287,-59.50051531,8.940293743,-44.29688,16
-8.214463495,6.716177793,261.39375,272.4829397,17.94513,-59.50051531,8.940293743,-46.40625,17
-8.214463495,6.716177793,263.01312,272.4829397,18.58211,-59.50051531,8.940293743,-44.29688,18
-8.214463495,6.716177793,264.6225,272.4829397,22.54763,-59.50051531,8.940293743,-42.1875,19
-8.214463495,6.716177793,267.61812,272.4829397,16.72068,-59.50051531,8.940293743,-38.67188,20
-8.214463495,6.716177793,265.03875,272.4829397,20.748,-59.50051531,8.940293743,-40.78125,21
-8.214463495,6.716177793,264.53875,272.4829397,23.32491,-59.50051531,8.940293743,-40.78125,22
-8.214463495,6.716177793,266.10812,272.4829397,19.90591,-59.50051531,8.940293743,-38.67188,23
-8.214463495,6.716177793,265.41812,272.4829397,23.02275,-59.50051531,8.940293743,-38.67188,24
-8.214463495,6.716177793,267.67062,272.4829397,21.95318,-59.50051531,8.940293743,-35.85938,25
-8.214463495,6.716177793,302.37688,272.4829397,10.47921,-59.50051531,8.940293743,-0.70312,26
-8.214463495,6.716177793,284.10875,272.4829397,19.4786,-59.50051531,8.940293743,-18.28125,27
-8.214463495,6.716177793,264.62438,272.4829397,20.65263,-59.50051531,8.940293743,-37.26562,28
-8.214463495,6.716177793,265.54062,272.4829397,21.98504,-59.50051531,8.940293743,-35.85938,29
-8.214463495,6.716177793,267.19,272.4829397,20.13799,-59.50051531,8.940293743,-33.75,30
-8.214463495,6.716177793,266.69,272.4829397,21.6464,-59.50051531,8.940293743,-33.75,31
-8.214463495,6.716177793,266.15,272.4829397,20.26035,-59.50051531,8.940293743,-33.75,32
-8.214463495,6.716177793,268.3625,272.4829397,18.06909,-59.50051531,8.940293743,-30.9375,33
-8.214463495,6.716177793,266.52625,272.525694,24.71884,-58.63126016,8.940287314,-32.34375,34
-8.214463495,6.716177793,273.0075,272.525694,18.16141,-58.63126016,8.940287314,-25.3125,35
-8.214463495,6.716177793,275.15,273.7854802,24.55031,-58.63125199,10.05223658,-22.5,36
-8.214463495,6.716177793,267.57875,273.7854802,22.45712,-58.63125199,10.05223658,-29.53125,37
-8.214463495,6.716177793,268.485,273.7854802,19.66952,-58.63125199,10.05223658,-28.125,38
-8.214463495,6.716177793,277.78875,273.7854802,25.63845,-58.63125199,10.05223658,-18.28125,39
-8.214463495,6.716177793,265.87875,273.7854802,20.70945,-58.63125199,10.05223658,-29.53125,40
-8.214463495,6.716177793,273.63625,273.7854802,18.81108,-58.63125199,10.05223658,-21.09375,41
-8.214463495,6.716177793,267.39125,273.7854802,20.09579,-58.63125199,10.05223658,-26.71875,42
-8.214463495,6.716177793,263.90875,273.7854802,18.54874,-58.63125199,10.05223658,-29.53125,43
-8.214463495,6.716177793,266.14125,273.7854802,18.71991,-58.63125199,10.05223658,-26.71875,44
-8.214463495,6.716177793,266.6875,273.7854802,20.01537,-58.63125199,10.05223658,-25.3125,45
-8.214462352,7.82812706,258.77625,272.5256944,18.73023,-58.63125199,10.05223658,-32.34375,46
-8.214462352,7.82812706,267.83,272.5256944,19.11469,-58.63125199,10.05223658,-22.5,47
-8.214462352,7.82812706,267.02,272.5256944,22.13062,-58.63125199,10.05223658,-22.5,48
-8.214462352,7.82812706,269.0625,272.5256944,16.07493,-58.63125199,10.05223658,-19.6875,49
-8.214462352,7.82812706,265.43,272.5256944,21.17715,-58.63125199,10.05223658,-22.5,50
-8.214462352,7.82812706,265.87625,272.5256944,21.92825,-58.63125199,10.05223658,-21.09375,51
-8.214462352,7.82812706,266.3925,272.5256944,17.22966,-58.63125199,10.05223658,-19.6875,52
-8.214462352,7.82812706,275.35625,272.5699459,21.9388,-57.76199696,10.05223025,-9.84375,53
-8.214462352,7.82812706,266.06875,272.5699459,22.71341,-57.76199696,10.05223025,-18.28125,54
-8.214462352,7.82812706,266.515,272.5699459,18.8858,-57.76199696,10.05223025,-16.875,55
-8.214462352,7.82812706,262.6625,272.5699459,16.3514,-57.76199696,10.05223025,-19.6875,56
-8.214462352,7.82812706,279.37062,273.8516944,19.0028,-57.76198892,11.16417951,-2.10938,57
-8.214462352,7.82812706,266.5675,273.8516944,19.35085,-57.76198892,11.16417951,-14.0625,58
-8.214462352,7.82812706,268.35,273.8516944,20.74025,-57.76198892,11.16417951,-11.25,59
-8.214462352,7.82812706,267.35,273.8516944,19.46387,-57.76198892,11.16417951,-11.25,60
-8.214462352,7.82812706,260.735,273.8516944,18.84919,-57.76198892,11.16417951,-16.875,61
-8.214462352,7.82812706,265.26,273.8516944,20.52453,-57.76198892,11.16417951,-11.25,62
-8.214462352,7.82812706,264.32,273.8516944,20.52453,-57.76198892,11.16417951,-11.25,63
-8.214462352,7.82812706,273.76688,273.8516944,11.20975,-57.76198892,11.16417951,-0.70312,64
-8.214462352,7.82812706,269.94438,273.8516944,18.42747,-57.76198892,11.16417951,-3.51562,65
-8.214462352,7.82812706,269.05438,273.8516944,18.44483,-57.76198892,11.16417951,-3.51562,66
-8.214462352,7.82812706,266.67812,273.8516944,20.33556,-57.76198892,11.16417951,-4.92188,67
-8.214462352,7.82812706,268.41062,273.8516944,21.27325,-57.76198892,11.16417951,-2.10938,68
-8.214462352,7.82812706,268.85688,273.8516944,20.12069,-57.76198892,11.16417951,-0.70312,69
-8.214462352,7.82812706,269.27312,273.9202621,22.94274,-56.89273401,11.16417327,0.70312,70
-8.214462352,7.82812706,269.68938,273.9202621,20.30789,-56.89273401,11.16417327,2.10938,71
-8.214462352,7.82812706,268.72938,273.9202621,18.26099,-56.89273401,11.16417327,2.10938,72
-8.214462352,7.82812706,268.5225,273.9202621,21.95483,-56.89273401,11.16417327,2.8125,73
-8.214462352,7.82812706,268.91875,273.9202621,16.78969,-56.89273401,11.16417327,4.21875,74
-8.214462352,7.82812706,271.41438,273.9202621,17.18746,-56.89273401,11.16417327,7.73438,75
-8.214462352,7.82812706,269.78125,273.9202621,18.2572,-56.89273401,11.16417327,7.03125,76
-8.214462352,7.82812706,253.5125,273.9202621,15.88786,-56.89273401,11.16417327,-8.4375,77
-8.214462352,7.82812706,252.6925,273.9202621,15.8877,-56.89273401,11.16417327,-8.4375,78
-8.214462352,7.82812706,267.89438,273.9202621,17.69491,-56.89273401,11.16417327,7.73438,79
-8.214461208,8.940076326,269.91688,272.615775,17.49072,-56.89273401,11.16417327,10.54688,80
-8.214461208,8.940076326,271.31625,272.615775,17.72256,-56.89273401,11.16417327,12.65625,81
-8.214461208,8.940076326,281.02312,273.9202627,17.71996,-56.89272608,12.27612254,23.20312,82
-8.214461208,8.940076326,276.04438,273.9202627,15.22097,-56.89272608,12.27612254,18.98438,83
-8.214461208,8.940076326,273.125,273.9202627,17.73737,-56.89272608,12.27612254,16.875,84
-8.214461208,8.940076326,267.36312,273.9202627,17.46275,-56.89272608,12.27612254,11.95312,85
-8.214461208,8.940076326,271.515,273.9202627,19.07025,-56.89272608,12.27612254,16.875,86
-8.214461208,8.940076326,276.94312,273.9913119,15.23688,-56.02347129,12.2761164,23.20312,87
-8.214461208,8.940076326,265.48625,273.9913119,19.61058,-56.02347129,12.2761164,12.65625,88
-8.214461208,8.940076326,270.26125,273.9913119,14.91061,-56.02347129,12.2761164,18.28125,89
-8.214461208,8.940076326,270.16438,273.9913119,13.70115,-56.02347129,12.2761164,18.98438,90
-8.214461208,8.940076326,274.95938,273.9913119,13.02416,-56.02347129,12.2761164,24.60938,91
-8.214461208,8.940076326,275.52562,273.9913119,15.60921,-56.02347129,12.2761164,26.01562,92
-8.214461208,8.940076326,271.91312,273.9913119,15.55654,-56.02347129,12.2761164,23.20312,93
-8.214461208,8.940076326,247.12688,273.9913119,11.45045,-56.02347129,12.2761164,-0.70312,94
-8.214461208,8.940076326,278.73062,273.9913119,16.32413,-56.02347129,12.2761164,31.64062,95
-8.214461208,8.940076326,273.71188,273.9913119,16.91191,-56.02347129,12.2761164,27.42188,96
-8.214461208,8.940076326,269.93938,273.9913119,18.02767,-56.02347129,12.2761164,24.60938,97
-8.214461208,8.940076326,269.00938,273.9913119,18.87041,-56.02347129,12.2761164,24.60938,98
-8.214461208,8.940076326,265.45688,273.9913119,14.11646,-56.02347129,12.2761164,21.79688,99
-8.214461208,8.940076326,266.06312,273.9913119,16.01911,-56.02347129,12.2761164,23.20312,100
-7.345206053,8.940075479,270.97812,273.9202627,12.36212,-56.02347129,12.2761164,28.82812,101
-7.345206053,8.940075479,247.055,273.9202627,11.6267,-56.02347129,12.2761164,5.625,102
-7.345206053,8.940075479,270.96438,273.9202627,12.27572,-56.02347129,12.2761164,30.23438,103
-7.345206053,8.940075479,263.21312,273.9913119,13.81615,-55.1542165,12.27611034,23.20312,104
-7.345206053,8.940075479,275.12938,273.9913119,15.03824,-55.1542165,12.27611034,35.85938,105
-7.345206053,8.940075479,277.945,273.9913119,15.20635,-55.1542165,12.27611034,39.375,106
-7.345206053,8.940075479,270.97688,273.9913119,15.16582,-55.1542165,12.27611034,33.04688,107
-7.345206053,8.940075479,271.66312,273.9913119,13.14331,-55.1542165,12.27611034,34.45312,108
-7.345206053,8.940075479,272.37938,275.3150763,16.42693,-55.15420882,13.38805961,35.85938,109
-7.34520503,10.05202475,268.87688,273.9913124,13.83976,-55.15420882,13.38805961,33.04688,110
-7.34520503,10.05202475,262.62188,273.9913124,14.09901,-55.15420882,13.38805961,27.42188,111
-7.34520503,10.05202475,233.94688,273.9913124,12.60361,-55.15420882,13.38805961,-0.70312,112
-7.34520503,10.05202475,233.29688,273.9913124,10.95422,-55.15420882,13.38805961,-0.70312,113
-7.34520503,10.05202475,267.78312,273.9913124,12.51841,-55.15420882,13.38805961,34.45312,114
-7.34520503,10.05202475,261.59812,273.9913124,16.92644,-55.15420882,13.38805961,28.82812,115
-7.34520503,10.05202475,271.505,273.9913124,14.33965,-55.15420882,13.38805961,39.375,116
-7.34520503,10.05202475,230.85688,273.9913124,10.13596,-55.15420882,13.38805961,-0.70312,117
-7.34520503,10.05202475,266.92938,273.9913124,11.00506,-55.15420882,13.38805961,35.85938,118
-7.34520503,10.05202475,229.84688,273.9913124,10.36267,-55.15420882,13.38805961,-0.70312,119
-7.34520503,10.05202475,257.38188,274.0649801,12.48875,-54.28495415,13.38805366,27.42188,120
-7.34520503,10.05202475,271.6875,274.0649801,12.69466,-54.28495415,13.38805366,42.1875,121
-7.34520503,10.05202475,259.30438,274.0649801,11.63809,-54.28495415,13.38805366,30.23438,122
-7.34520503,10.05202475,227.73688,274.0649801,11.60613,-54.28495415,13.38805366,-0.70312,123
-7.34520503,10.05202475,268.70125,274.0649801,12.49613,-54.28495415,13.38805366,40.78125,124
-7.34520503,10.05202475,262.00312,274.0649801,10.3959,-54.28495415,13.38805366,34.45312,125
-7.34520503,10.05202475,261.66312,274.0649801,15.24661,-54.28495415,13.38805366,34.45312,126
-7.34520503,10.05202475,262.73938,274.0649801,14.21188,-54.28495415,13.38805366,35.85938,127
-6.475949998,10.05202399,265.825,273.9913124,14.6661,-54.28495415,13.38805366,39.375,128
